CHARACTER DISTANCE,FOOD DISTANCE,SKILL LEVEL,STEERING ACTION
155.874,402.175,28,PATHFINDING
155.505,401.79,28,PATHFINDING
155.075,401.353,28,PATHFINDING
154.712,400.979,28,PATHFINDING
154.332,400.594,28,PATHFINDING
153.988,400.244,28,PATHFINDING
153.646,399.898,28,PATHFINDING
153.326,399.574,28,PATHFINDING
153.014,399.26,28,PATHFINDING
152.718,398.962,28,PATHFINDING
152.432,398.676,28,PATHFINDING
152.159,398.403,28,PATHFINDING
151.896,398.141,28,PATHFINDING
151.645,397.89,28,PATHFINDING
151.005,398.393,28,PATHFINDING
150.648,398.408,28,PATHFINDING
151,398.727,28,PATHFINDING
150.918,398.844,28,PATHFINDING
151.151,399.083,28,PATHFINDING
151.203,399.236,28,PATHFINDING
151.395,399.436,28,PATHFINDING
151.513,399.598,28,PATHFINDING
151.696,399.776,28,PATHFINDING
151.849,399.937,28,PATHFINDING
150.785,399.084,28,PATHFINDING
150.549,398.91,28,PATHFINDING
149.835,398.339,28,PATHFINDING
149.472,398.052,28,PATHFINDING
148.93,397.616,28,PATHFINDING
148.544,397.304,28,PATHFINDING
148.097,396.94,28,PATHFINDING
147.726,396.635,28,PATHFINDING
147.341,396.318,28,PATHFINDING
146.998,396.032,28,PATHFINDING
146.66,395.748,28,PATHFINDING
146.347,395.484,28,PATHFINDING
146.046,395.228,28,PATHFINDING
145.763,394.986,28,PATHFINDING
145.493,394.753,28,PATHFINDING
146.357,394.532,28,PATHFINDING
146.489,394.32,28,PATHFINDING
147.09,394.118,28,PATHFINDING
147.385,393.924,28,PATHFINDING
147.87,393.739,28,PATHFINDING
148.224,393.562,28,PATHFINDING
148.653,393.393,28,PATHFINDING
149.024,393.231,28,PATHFINDING
149.42,393.077,28,PATHFINDING
149.789,392.928,28,DANCING
150.592,392.928,28,DANCING
151.359,392.928,28,DANCING
152.105,392.928,28,DANCING
152.821,392.928,28,DANCING
153.514,392.928,28,DANCING
154.181,392.928,28,DANCING
154.825,392.928,28,DANCING
155.445,392.928,28,DANCING
156.043,392.928,28,DANCING
156.619,392.928,28,DANCING
157.174,392.928,28,DANCING
157.709,392.928,28,DANCING
158.225,392.928,28,DANCING
158.721,392.928,28,DANCING
159.199,392.928,28,DANCING
159.66,392.928,28,DANCING
160.103,392.928,28,DANCING
160.565,392.928,28,DANCING
160.994,392.928,28,DANCING
161.431,392.928,28,DANCING
163.117,392.928,28,DANCING
163.942,392.928,28,DANCING
165.248,392.928,28,DANCING
166.185,392.928,28,DANCING
167.294,392.928,30,WANDERING
168.233,392.928,30,WANDERING
171.016,393.833,30,WANDERING
172.496,394.129,30,WANDERING
174.678,394.784,30,WANDERING
176.291,395.181,30,WANDERING
178.149,395.715,30,WANDERING
179.74,396.134,30,WANDERING
181.393,396.6,30,WANDERING
182.806,396.211,30,WANDERING
184.276,396.376,30,WANDERING
185.623,396.2,30,WANDERING
186.962,396.25,30,WANDERING
188.223,396.166,30,WANDERING
189.453,396.174,30,WANDERING
190.627,396.131,30,WANDERING
191.762,396.127,30,WANDERING
192.85,396.104,30,WANDERING
193.899,396.099,30,WANDERING
194.907,396.087,30,WANDERING
195.877,396.083,30,WANDERING
196.867,396.078,30,WANDERING
197.781,396.078,30,WANDERING
198.686,396.077,30,WANDERING
200.813,396.079,30,WANDERING
202.059,396.082,30,WANDERING
203.764,396.087,30,WANDERING
205.081,396.092,30,WANDERING
206.551,396.098,30,WANDERING
207.834,396.106,30,WANDERING
210.424,397.148,30,WANDERING
212.05,397.494,30,WANDERING
214.162,398.249,30,WANDERING
215.842,398.709,30,WANDERING
217.679,399.324,30,WANDERING
219.303,399.808,30,WANDERING
220.954,400.344,30,WANDERING
222.404,400.089,30,WANDERING
223.886,400.339,30,WANDERING
225.258,400.274,30,WANDERING
226.61,400.412,30,WANDERING
227.891,400.423,30,WANDERING
229.136,400.517,30,WANDERING
230.325,400.56,30,WANDERING
231.474,400.636,30,WANDERING
232.576,400.692,30,WANDERING
233.638,400.761,30,WANDERING
234.657,400.821,30,WANDERING
235.639,400.887,30,WANDERING
236.63,400.948,30,WANDERING
237.552,401.011,30,WANDERING
238.459,401.072,30,WANDERING
239.318,401.133,30,WANDERING
241.427,401.193,30,WANDERING
242.638,401.252,30,WANDERING
244.321,401.31,30,WANDERING
245.608,401.366,30,WANDERING
247.056,401.422,30,WANDERING
249.588,402.559,30,WANDERING
251.296,402.966,30,WANDERING
253.399,403.798,30,WANDERING
255.127,404.32,30,WANDERING
256.974,405.002,30,WANDERING
258.63,405.546,30,WANDERING
260.297,406.142,30,WANDERING
261.852,406.67,30,WANDERING
263.309,406.556,30,WANDERING
264.733,406.847,30,WANDERING
266.09,406.88,30,WANDERING
267.402,407.074,30,WANDERING
268.66,407.164,30,WANDERING
269.873,407.317,30,WANDERING
271.038,407.427,30,WANDERING
272.159,407.561,30,WANDERING
273.236,407.676,30,WANDERING
274.272,407.799,30,WANDERING
275.269,407.913,30,WANDERING
276.227,408.029,30,WANDERING
277.19,408.14,30,WANDERING
278.088,408.249,30,WANDERING
278.97,408.355,30,WANDERING
281.081,408.459,30,WANDERING
282.308,408.56,30,WANDERING
283.997,408.658,30,WANDERING
285.296,408.753,30,WANDERING
286.75,408.846,30,WANDERING
289.292,410.062,30,WANDERING
291.008,410.517,30,WANDERING
293.119,411.413,30,WANDERING
294.854,411.984,30,WANDERING
296.709,412.72,30,WANDERING
298.372,413.312,30,WANDERING
300.047,413.956,30,WANDERING
301.608,414.53,30,WANDERING
301.806,413.396,30,WANDERING
302.825,413.381,30,WANDERING
303.28,412.687,30,WANDERING
304.051,412.456,30,WANDERING
304.582,411.96,30,WANDERING
305.227,411.661,30,WANDERING
305.762,411.263,30,WANDERING
306.331,410.954,30,WANDERING
306.844,410.613,30,WANDERING
307.36,410.315,30,WANDERING
307.842,410.012,30,WANDERING
308.314,409.733,30,WANDERING
307.525,409.459,30,WANDERING
307.557,409.201,30,WANDERING
307.086,408.952,30,WANDERING
306.953,408.714,30,WANDERING
306.624,408.486,30,WANDERING
306.436,408.268,30,WANDERING
306.174,408.059,30,WANDERING
305.975,407.858,30,WANDERING
305.751,407.666,30,WANDERING
305.557,407.482,30,WANDERING
305.357,407.306,30,WANDERING
305.174,407.137,30,WANDERING
304.993,406.975,30,WANDERING
304.823,406.82,30,WANDERING
304.657,406.671,30,WANDERING
304.5,406.528,30,WANDERING
303.016,404.701,30,WANDERING
302.437,404.021,30,WANDERING
301.344,402.685,30,WANDERING
300.636,401.837,30,WANDERING
299.739,400.747,30,WANDERING
299.015,399.876,30,WANDERING
298.233,398.928,30,WANDERING
297.537,398.089,30,WANDERING
296.834,397.238,30,WANDERING
296.18,396.45,30,WANDERING
295.539,395.675,30,WANDERING
294.932,394.942,30,WANDERING
293.106,394.231,30,WANDERING
292.142,393.553,30,WANDERING
290.715,392.899,30,WANDERING
289.662,392.273,30,WANDERING
288.449,391.67,30,WANDERING
287.412,391.092,30,WANDERING
286.335,390.537,30,WANDERING
285.351,390.003,30,WANDERING
284.374,389.491,30,WANDERING
283.456,388.999,30,WANDERING
282.561,388.526,30,WANDERING
281.71,388.072,30,WANDERING
280.887,387.636,30,WANDERING
280.1,387.218,30,WANDERING
279.341,386.815,30,WANDERING
278.614,386.429,30,WANDERING
276.577,384.388,30,WANDERING
275.471,383.49,30,WANDERING
273.869,381.953,30,WANDERING
272.672,380.906,30,WANDERING
271.305,379.628,30,WANDERING
270.131,378.574,30,WANDERING
268.914,377.452,30,WANDERING
267.802,376.444,30,WANDERING
266.698,375.432,30,WANDERING
265.66,374.488,30,WANDERING
264.648,373.563,30,WANDERING
263.685,372.686,30,WANDERING
261.523,371.837,30,WANDERING
260.232,371.026,30,WANDERING
258.493,370.244,30,WANDERING
257.14,369.495,30,WANDERING
255.639,368.774,30,WANDERING
254.324,368.082,30,WANDERING
252.981,367.418,30,WANDERING
251.742,366.779,30,WANDERING
250.519,366.166,30,WANDERING
249.366,365.577,30,WANDERING
248.244,365.011,30,WANDERING
247.175,364.468,30,WANDERING
246.143,363.946,30,WANDERING
245.155,363.444,30,WANDERING
244.204,362.962,30,WANDERING
243.291,362.499,30,WANDERING
242.341,361.601,30,WANDERING
241.475,361.028,30,WANDERING
240.616,360.298,30,WANDERING
239.808,359.713,30,WANDERING
239.021,359.081,30,WANDERING
238.273,358.52,30,WANDERING
237.55,357.954,30,WANDERING
236.859,357.43,30,WANDERING
236.194,356.917,30,WANDERING
235.556,356.431,30,WANDERING
234.943,355.962,30,WANDERING
234.354,355.515,30,WANDERING
233.837,355.084,30,WANDERING
233.31,354.672,30,WANDERING
232.825,354.277,30,WANDERING
232.345,353.898,30,WANDERING
231.894,353.534,30,WANDERING
231.456,353.186,30,WANDERING
231.039,352.851,30,WANDERING
230.636,352.531,30,WANDERING
230.251,352.223,30,WANDERING
229.88,351.928,30,WANDERING
229.525,351.645,30,WANDERING
229.184,351.373,30,WANDERING
228.857,351.113,30,WANDERING
228.542,350.863,30,WANDERING
228.241,350.623,30,WANDERING
227.951,350.392,30,WANDERING
228.87,350.989,30,WANDERING
228.992,351.046,30,WANDERING
229.596,351.439,30,WANDERING
229.868,351.606,30,WANDERING
230.329,351.907,30,WANDERING
230.646,352.113,30,WANDERING
231.032,352.369,30,WANDERING
231.352,352.582,30,WANDERING
231.694,352.812,30,WANDERING
232.002,353.021,30,WANDERING
232.312,353.233,30,WANDERING
232.601,353.434,30,WANDERING
232.935,353.631,30,WANDERING
233.22,353.821,30,WANDERING
233.518,354.006,30,WANDERING
233.79,354.184,30,WANDERING
234.062,354.358,30,WANDERING
234.317,354.525,30,WANDERING
234.568,354.687,30,WANDERING
234.806,354.844,30,WANDERING
235.037,354.996,30,WANDERING
235.258,355.142,30,WANDERING
236.745,356.517,30,WANDERING
237.364,357.055,30,WANDERING
238.475,358.072,30,WANDERING
239.214,358.734,30,WANDERING
240.134,359.573,30,WANDERING
240.885,360.251,30,WANDERING
241.692,360.986,30,WANDERING
242.413,361.641,30,WANDERING
243.141,362.304,30,WANDERING
243.818,362.921,30,WANDERING
244.483,363.528,30,WANDERING
245.114,364.104,30,WANDERING
245.725,364.663,30,WANDERING
246.31,365.197,30,WANDERING
246.873,365.713,30,WANDERING
247.414,366.208,30,WANDERING
247.934,366.685,30,WANDERING
248.434,367.143,30,WANDERING
250.274,367.584,30,WANDERING
251.18,368.008,30,WANDERING
252.605,368.416,30,WANDERING
253.624,368.808,30,WANDERING
254.83,369.185,30,WANDERING
255.848,369.547,30,WANDERING
256.918,369.896,30,WANDERING
257.891,370.231,30,WANDERING
260.134,371.796,30,WANDERING
261.459,372.51,30,WANDERING
263.262,373.699,30,WANDERING
264.659,374.523,30,WANDERING
266.216,375.518,30,WANDERING
267.577,376.345,30,WANDERING
268.973,377.223,30,WANDERING
270.259,378.015,30,WANDERING
271.53,378.809,30,WANDERING
272.731,379.551,30,WANDERING
273.899,380.278,30,WANDERING
275.012,380.968,30,WANDERING
276.089,381.637,30,WANDERING
277.12,382.276,30,WANDERING
278.113,382.893,30,WANDERING
280.479,383.485,30,WANDERING
281.858,384.054,30,WANDERING
283.757,384.601,30,WANDERING
285.221,385.127,30,WANDERING
286.862,385.633,30,WANDERING
288.292,386.118,30,WANDERING
289.764,386.585,30,WANDERING
291.119,387.034,30,WANDERING
292.461,387.466,30,WANDERING
293.728,387.88,30,WANDERING
294.963,388.279,30,WANDERING
296.14,388.662,30,WANDERING
297.279,389.03,30,WANDERING
299.633,390.632,30,WANDERING
301.095,391.378,30,WANDERING
303.009,392.599,30,WANDERING
304.526,393.452,30,WANDERING
306.19,394.477,30,WANDERING
307.658,395.331,30,WANDERING
309.153,396.235,20,WANDERING
308.015,394.554,20,DANCING
308.552,394.554,20,DANCING
309.068,394.554,20,DANCING
309.565,394.554,20,DANCING
310.043,394.554,20,DANCING
310.502,394.554,20,DANCING
310.945,394.554,20,DANCING
312.629,394.554,20,DANCING
313.447,394.554,20,DANCING
314.743,394.554,20,DANCING
315.876,394.554,20,DANCING
317.039,394.554,20,DANCING
318.115,394.554,20,DANCING
319.178,394.554,20,DANCING
320.186,394.554,20,DANCING
321.166,394.554,20,DANCING
322.104,394.554,20,DANCING
323.01,394.554,20,DANCING
323.88,394.554,20,DANCING
324.719,394.554,20,DANCING
325.526,394.554,20,DANCING
326.303,394.554,20,DANCING
327.05,394.554,20,DANCING
327.769,394.554,20,DANCING
328.461,394.554,20,DANCING
329.127,394.554,20,DANCING
329.768,394.554,20,DANCING
330.384,394.554,20,DANCING
330.977,394.554,20,DANCING
331.547,394.554,22,WANDERING
332.096,394.554,22,DANCING
332.624,394.554,22,DANCING
333.131,394.554,22,DANCING
333.619,394.554,22,DANCING
334.089,394.554,22,DANCING
335.788,394.554,22,DANCING
336.627,394.554,22,DANCING
337.938,394.554,22,DANCING
338.877,394.554,22,DANCING
339.984,394.554,22,DANCING
340.918,394.554,22,DANCING
341.898,394.554,22,DANCING
342.787,394.554,22,DANCING
343.675,394.554,22,DANCING
344.508,394.554,22,DANCING
345.321,394.554,22,DANCING
346.094,394.554,22,DANCING
346.843,394.554,22,DANCING
347.558,394.554,22,DANCING
348.249,394.554,22,DANCING
348.91,394.554,22,DANCING
349.547,394.554,22,DANCING
350.159,394.554,22,DANCING
350.747,394.554,22,DANCING
351.312,394.554,22,DANCING
351.855,394.554,22,DANCING
352.377,394.554,22,DANCING
352.879,394.554,22,DANCING
353.361,394.554,22,DANCING
353.824,394.554,24,WANDERING
354.269,394.554,24,DANCING
354.697,394.554,24,DANCING
355.108,394.554,24,DANCING
356.749,394.554,24,DANCING
357.533,394.554,24,DANCING
358.79,394.554,24,DANCING
359.679,394.554,24,DANCING
360.736,394.554,24,DANCING
361.622,394.554,24,DANCING
362.557,394.554,24,DANCING
363.402,394.554,24,DANCING
364.248,394.554,24,DANCING
365.04,394.554,24,DANCING
365.815,394.554,24,DANCING
366.55,394.554,24,DANCING
367.263,394.554,24,DANCING
367.944,394.554,24,DANCING
368.601,394.554,24,DANCING
369.231,394.554,24,DANCING
369.837,394.554,24,DANCING
370.419,394.554,24,DANCING
370.419,394.554,24,DANCING
368.57,394.554,24,DANCING
367.969,394.554,24,DANCING
366.645,394.554,24,DANCING
365.848,394.554,24,DANCING
364.781,394.554,24,DANCING
363.948,394.554,24,DANCING
363.025,394.554,24,DANCING
362.217,394.554,26,WANDERING
361.391,394.554,26,DANCING
360.628,394.554,26,DANCING
359.876,394.554,26,DANCING
359.167,394.554,26,DANCING
358.477,394.554,26,DANCING
357.819,394.554,26,DANCING
357.184,394.554,26,DANCING
356.576,394.554,26,DANCING
355.742,394.554,26,DANCING
355.101,394.554,26,DANCING
354.389,394.554,26,DANCING
353.769,394.554,26,DANCING
353.136,394.554,26,DANCING
352.555,394.554,26,DANCING
351.982,394.554,26,DANCING
351.444,394.554,26,DANCING
350.922,394.554,26,DANCING
349.169,394.554,26,DANCING
348.282,394.554,26,DANCING
346.924,394.554,26,DANCING
345.941,394.554,26,DANCING
344.793,394.554,26,DANCING
343.821,394.554,26,DANCING
342.805,394.554,26,DANCING
341.881,394.554,26,DANCING
340.96,394.554,26,DANCING
340.098,394.554,26,DANCING
339.255,394.554,26,DANCING
338.455,394.554,26,DANCING
337.681,394.554,28,WANDERING
336.941,394.554,28,DANCING
336.228,394.554,28,DANCING
335.544,394.554,28,DANCING
334.887,394.554,28,DANCING
334.256,394.554,28,DANCING
333.649,394.554,28,DANCING
332.877,394.554,28,DANCING
332.258,394.554,28,DANCING
331.591,394.554,28,DANCING
331,394.554,28,DANCING
330.405,394.554,28,DANCING
329.854,394.554,28,DANCING
329.315,394.554,28,DANCING
328.806,394.554,28,DANCING
328.314,394.554,28,DANCING
326.742,394.554,28,DANCING
325.931,394.554,28,DANCING
324.706,394.554,28,DANCING
323.812,394.554,28,DANCING
322.774,394.554,28,DANCING
321.889,394.554,28,DANCING
320.967,394.554,28,DANCING
320.127,394.554,28,DANCING
319.291,394.554,28,DANCING
318.506,394.554,28,DANCING
317.739,394.554,28,DANCING
317.01,394.554,28,DANCING
316.305,394.554,28,DANCING
315.63,394.554,28,DANCING
314.979,394.554,30,WANDERING
314.356,394.554,30,WANDERING
312.726,393.533,30,WANDERING
311.815,393.201,30,WANDERING
310.523,392.469,30,WANDERING
309.546,392.028,30,WANDERING
308.439,391.437,30,WANDERING
307.483,390.976,30,WANDERING
306.495,390.465,30,WANDERING
305.589,390.017,30,WANDERING
304.692,389.559,30,WANDERING
303.846,389.137,30,WANDERING
303.023,388.719,30,WANDERING
302.239,388.326,30,WANDERING
300.046,387.943,30,WANDERING
297.589,386.33,30,WANDERING
295.453,385.571,30,WANDERING
293.258,384.339,30,WANDERING
291.24,383.476,30,WANDERING
289.243,382.442,30,WANDERING
287.362,381.578,30,WANDERING
285.531,380.666,30,WANDERING
283.787,379.842,30,WANDERING
282.101,379.016,30,WANDERING
280.488,378.244,30,WANDERING
278.935,377.489,30,WANDERING
277.445,376.772,30,WANDERING
276.012,376.077,30,WANDERING
274.636,375.413,30,WANDERING
273.313,374.773,30,WANDERING
272.043,374.159,30,WANDERING
270.822,373.568,30,WANDERING
269.649,373.001,30,WANDERING
268.522,372.456,30,WANDERING
267.439,371.932,30,WANDERING
266.399,371.428,30,WANDERING
265.399,370.944,30,WANDERING
264.439,370.479,30,WANDERING
262.116,370.032,30,WANDERING
260.777,369.603,30,WANDERING
258.928,369.19,30,WANDERING
257.512,368.794,30,WANDERING
255.927,368.413,30,WANDERING
253.391,367.083,30,WANDERING
251.598,366.419,30,WANDERING
249.466,365.396,30,WANDERING
247.677,364.661,30,WANDERING
245.792,363.801,30,WANDERING
244.086,363.075,30,WANDERING
242.38,362.316,30,WANDERING
240.783,361.629,30,WANDERING
239.221,360.944,30,WANDERING
237.737,360.304,30,WANDERING
236.3,359.68,30,WANDERING
234.926,359.087,30,WANDERING
233.602,358.515,30,WANDERING
232.331,357.969,30,WANDERING
231.109,357.443,30,WANDERING
229.935,356.94,30,WANDERING
228.806,356.457,30,WANDERING
227.722,355.994,30,WANDERING
226.68,355.549,30,WANDERING
225.679,355.122,30,WANDERING
224.716,354.713,30,WANDERING
223.791,354.32,30,WANDERING
222.785,353.943,30,WANDERING
221.894,353.581,30,WANDERING
221.105,353.571,30,WANDERING
219.033,353.35,30,WANDERING
217.878,353.279,30,WANDERING
216.236,353.125,30,WANDERING
214.996,353.037,30,WANDERING
213.59,352.918,30,WANDERING
212.376,352.829,30,WANDERING
211.122,352.731,30,WANDERING
209.972,352.649,30,WANDERING
208.832,352.565,30,WANDERING
207.759,352.491,30,WANDERING
206.714,352.418,30,WANDERING
205.718,352.351,30,WANDERING
204.755,352.287,30,WANDERING
203.834,352.228,30,WANDERING
202.947,352.171,30,WANDERING
202.095,352.118,30,WANDERING
201.276,352.068,30,WANDERING
200.489,352.021,30,WANDERING
199.733,351.977,30,WANDERING
199.006,351.935,30,WANDERING
198.308,351.895,30,WANDERING
197.637,351.858,30,WANDERING
196.992,351.822,30,WANDERING
196.373,351.789,30,WANDERING
195.777,351.757,30,WANDERING
196.474,353.341,30,WANDERING
196.337,353.839,30,WANDERING
196.718,354.972,30,WANDERING
195.489,355.648,30,WANDERING
195.322,356.563,30,WANDERING
194.517,357.276,30,WANDERING
194.153,358.069,30,WANDERING
193.543,358.765,30,WANDERING
193.123,359.478,30,WANDERING
192.613,360.137,30,WANDERING
192.19,360.788,30,WANDERING
191.741,361.404,30,WANDERING
191.337,362.004,30,WANDERING
190.931,362.576,30,WANDERING
190.553,363.13,30,WANDERING
190.181,363.661,30,WANDERING
189.829,364.174,30,WANDERING
189.488,364.666,30,WANDERING
189.162,365.139,30,WANDERING
188.847,365.595,30,WANDERING
188.546,366.033,30,WANDERING
188.256,366.455,30,WANDERING
189.384,368.502,30,WANDERING
189.575,369.427,30,WANDERING
190.333,370.982,30,WANDERING
190.699,372.055,30,WANDERING
191.284,373.357,30,WANDERING
191.701,374.437,30,WANDERING
192.035,375.586,30,WANDERING
192.398,376.621,30,WANDERING
192.721,377.661,30,WANDERING
191.782,378.633,30,WANDERING
191.674,379.586,30,WANDERING
191.065,380.491,30,WANDERING
190.801,381.369,30,WANDERING
190.344,382.208,30,WANDERING
190.034,383.019,30,WANDERING
189.653,383.796,30,WANDERING
189.34,384.544,30,WANDERING
189.006,385.263,30,WANDERING
188.706,385.955,30,WANDERING
188.404,386.62,30,WANDERING
188.123,387.259,30,WANDERING
187.847,387.874,30,WANDERING
187.585,388.465,30,WANDERING
187.332,389.033,30,WANDERING
187.089,389.58,30,WANDERING
186.856,390.105,30,WANDERING
187.899,391.789,30,WANDERING
188.095,392.658,30,WANDERING
188.796,393.97,30,WANDERING
189.144,394.927,30,WANDERING
189.686,396.04,30,WANDERING
190.224,397.474,30,WANDERING
190.73,398.62,30,WANDERING
191.229,399.872,30,WANDERING
191.702,400.981,30,WANDERING
192.001,402.108,30,WANDERING
192.388,403.154,30,WANDERING
192.697,404.184,30,WANDERING
191.768,405.158,30,WANDERING
191.655,406.106,30,WANDERING
191.05,407.01,30,WANDERING
190.785,407.884,30,WANDERING
190.329,408.722,30,WANDERING
190.019,409.529,30,WANDERING
189.639,410.304,30,WANDERING
189.326,411.05,30,WANDERING
188.993,411.767,30,WANDERING
188.693,412.456,30,WANDERING
188.392,413.119,30,WANDERING
188.111,413.756,30,WANDERING
187.836,414.368,30,WANDERING
187.575,414.957,30,WANDERING
187.321,415.523,30,WANDERING
187.079,416.067,30,WANDERING
188.113,417.757,30,WANDERING
188.301,418.639,30,WANDERING
188.994,419.958,30,WANDERING
189.335,420.926,30,WANDERING
189.869,422.047,30,WANDERING
190.251,423.002,30,WANDERING
190.702,423.998,30,WANDERING
191.082,424.906,30,WANDERING
191.481,425.81,30,WANDERING
191.706,426.658,30,WANDERING
192.025,427.486,30,WANDERING
192.274,428.274,30,WANDERING
191.284,429.036,30,WANDERING
191.12,429.765,30,WANDERING
190.464,430.468,30,WANDERING
190.154,431.143,30,WANDERING
189.656,431.791,30,WANDERING
189.307,432.414,30,WANDERING
188.892,433.013,30,WANDERING
188.547,433.588,30,WANDERING
188.183,434.141,30,WANDERING
187.856,434.673,30,WANDERING
187.529,435.184,30,WANDERING
187.225,435.674,30,WANDERING
186.928,436.146,30,WANDERING
186.647,436.599,30,WANDERING
186.376,437.035,30,WANDERING
186.118,437.454,30,WANDERING
187.143,439.024,30,WANDERING
187.32,439.79,30,WANDERING
188.006,441,30,WANDERING
188.338,441.862,30,WANDERING
188.866,442.881,30,WANDERING
189.242,443.739,30,WANDERING
189.688,444.642,30,WANDERING
190.063,445.46,30,WANDERING
190.458,446.277,30,WANDERING
190.817,447.043,30,WANDERING
191.176,447.792,30,WANDERING
191.512,448.504,30,WANDERING
190.566,449.193,30,WANDERING
190.465,449.852,30,WANDERING
